timestamp,game_id,event,level_logged,current_level,attempts_so_far,restart_attempts,total_bricks_destroyed,total_paddle_hits,points_curr,total_points
2025-04-18 10:17:16,0,training_run_ep 500,-,1,501,0,138,215,0,140
2025-04-18 10:17:24,0,training_run_ep 1000,-,1,1001,0,539,601,0,594
2025-04-18 10:17:32,0,training_run_ep 1500,-,1,1501,0,969,999,0,1069
2025-04-18 10:17:41,0,training_run_ep 2000,-,1,2001,0,1442,1447,0,1598
2025-04-18 10:17:49,0,training_run_ep 2500,-,1,2501,0,1899,1871,0,2096
2025-04-18 10:17:59,0,training_run_ep 3000,-,1,3001,0,2539,2458,0,2823
2025-04-18 10:18:08,0,training_run_ep 3500,-,1,3501,0,3116,2963,0,3485
2025-04-18 10:18:18,0,training_run_ep 4000,-,1,4001,0,3713,3504,0,4146
2025-04-18 10:18:29,0,training_run_ep 4500,-,1,4501,0,4459,4200,0,4961
2025-04-18 10:18:47,0,training_run_ep 5000,-,1,5001,0,5726,5357,0,6464
2025-04-18 10:18:59,0,training_run_ep 5500,-,1,5501,0,6659,6198,0,7523
2025-04-18 10:19:13,0,training_run_ep 6000,-,1,6001,0,7767,7272,0,8809
2025-04-18 10:19:27,0,training_run_ep 6500,-,1,6501,0,8647,8147,0,9772
2025-04-18 10:19:41,0,training_run_ep 7000,-,1,7001,0,9897,9302,0,11206
2025-04-18 10:20:04,0,training_run_ep 7500,-,1,7501,0,11795,11158,0,13407
2025-04-18 10:20:27,0,training_run_ep 8000,-,1,8001,0,13508,12921,0,15445
2025-04-18 10:20:46,0,training_run_ep 8500,-,1,8501,0,14769,14104,0,16912
2025-04-18 10:20:59,0,training_run_ep 9000,-,1,9001,0,15607,14918,0,17815
2025-04-18 10:21:16,0,training_run_ep 9500,-,1,9501,0,16628,15852,0,18947
2025-04-18 10:22:42,0,training_run_ep 10000,-,1,10001,0,18273,22961,0,20802
2025-04-18 10:23:06,0,training_run_ep 10500,-,1,10501,0,20018,24614,0,22836
2025-04-18 10:23:26,0,training_run_ep 11000,-,1,11001,0,21551,26006,0,24603
2025-04-18 10:23:54,0,training_run_ep 11500,-,1,11501,0,23762,28272,0,27183
2025-04-18 10:24:13,0,level_complete,1,1,11793,0,25350,29819,37,29035
2025-04-18 10:24:19,0,level_complete,2,2,11861,0,25916,30404,47,29873
2025-04-18 10:24:20,0,level_complete,3,3,11865,0,25978,30472,63,30019
2025-04-18 10:24:22,0,level_complete,4,4,11884,0,26189,30677,41,30390
2025-04-18 10:24:23,0,level_complete,5,5,11895,0,26335,30785,58,30696
2025-04-18 10:24:24,0,level_complete,6,6,11903,0,26474,30852,121,31144
2025-04-18 10:24:26,0,level_complete,7,7,11917,0,26703,30971,129,31835
2025-04-18 10:24:26,0,game_complete,-,8,11917,0,26703,30971,129,31835
2025-04-18 10:24:33,1,training_run_ep 12000,-,1,12001,0,27255,31452,0,32510
2025-04-18 10:24:34,1,level_complete,8,1,12016,0,27373,31570,36,32648
2025-04-18 10:24:55,1,training_run_ep 12500,-,2,12501,0,29371,33186,0,35754
2025-04-18 10:25:12,1,training_run_ep 13000,-,2,13001,0,30826,34399,0,37934
2025-04-18 10:25:27,1,training_run_ep 13500,-,2,13501,0,31772,35360,0,39206
2025-04-18 10:25:42,1,training_run_ep 14000,-,2,14001,0,32971,36340,0,40890
2025-04-18 10:26:03,1,training_run_ep 14500,-,2,14501,0,35020,37891,0,44014
2025-04-18 10:26:26,1,training_run_ep 15000,-,2,15001,0,37083,39491,0,47161
2025-04-18 10:26:52,1,training_run_ep 15500,-,2,15501,0,39608,41366,0,51071
2025-04-18 10:27:14,1,training_run_ep 16000,-,2,16001,0,42054,43221,0,54870
2025-04-18 10:27:27,1,level_complete,9,2,16280,0,43251,44153,47,56618
2025-04-18 10:27:28,1,level_complete,10,3,16311,0,43458,44250,148,57334
2025-04-18 10:27:34,1,training_run_ep 16500,-,4,16501,0,44098,44835,0,58389
2025-04-18 10:27:50,1,training_run_ep 17000,-,4,17001,0,45567,45977,0,60814
2025-04-18 10:28:09,1,training_run_ep 17500,-,4,17501,0,47380,47396,0,63761
2025-04-18 10:28:26,1,level_complete,11,4,17744,0,48780,48714,43,66079
2025-04-18 10:28:27,1,level_complete,12,5,17761,0,48931,48779,90,66676
2025-04-18 10:28:29,1,level_complete,13,6,17793,0,49228,48918,83,67712
2025-04-18 10:28:38,1,training_run_ep 18000,-,7,18001,0,50181,49513,0,70673
2025-04-18 10:28:49,1,level_complete,14,7,18185,0,51322,50306,65,74139
2025-04-18 10:28:49,1,game_complete,-,8,18185,0,51322,50306,65,74139
2025-04-18 10:29:02,2,training_run_ep 18500,-,1,18501,0,52234,51152,0,75166
2025-04-18 10:29:04,2,level_complete,15,1,18533,0,52402,51302,42,75365
2025-04-18 10:29:05,2,level_complete,16,2,18536,0,52471,51360,38,75477
2025-04-18 10:29:05,2,level_complete,17,3,18537,0,52501,51378,66,75543
2025-04-18 10:29:09,2,level_complete,18,4,18580,0,52893,51720,43,76114
2025-04-18 10:29:17,2,level_complete,19,5,18730,0,54203,52470,61,79419
2025-04-18 10:29:18,2,level_complete,20,6,18749,0,54369,52556,205,80012
2025-04-18 10:29:19,2,level_complete,21,7,18751,0,54419,52606,112,80155
2025-04-18 10:29:19,2,game_complete,-,8,18751,0,54419,52606,112,80155
2025-04-18 10:29:35,3,training_run_ep 19000,-,1,19001,0,55581,53786,0,81497
2025-04-18 10:29:39,3,level_complete,22,1,19042,0,55850,54047,34,81804
2025-04-18 10:29:45,3,level_complete,23,2,19132,0,56502,54556,40,82888
2025-04-18 10:29:45,3,level_complete,24,3,19137,0,56571,54596,71,83029
2025-04-18 10:29:53,3,level_complete,25,4,19256,0,57320,55203,40,84257
2025-04-18 10:29:53,3,level_complete,26,5,19266,0,57486,55273,66,84882
2025-04-18 10:29:54,3,level_complete,27,6,19276,0,57639,55334,83,85425
2025-04-18 10:29:55,3,level_complete,28,7,19282,0,57718,55391,51,85558
2025-04-18 10:29:55,3,game_complete,-,8,19282,0,57718,55391,51,85558
2025-04-18 10:30:00,4,level_complete,29,1,19349,0,58181,55834,38,86092
2025-04-18 10:30:12,4,training_run_ep 19500,-,2,19501,0,59378,56797,0,87967
2025-04-18 10:30:18,4,level_complete,30,2,19559,0,59968,57258,46,88918
2025-04-18 10:30:18,4,level_complete,31,3,19561,0,60003,57272,112,89038
2025-04-18 10:30:18,4,level_complete,32,4,19562,0,60028,57293,51,89089
2025-04-18 10:30:19,4,level_complete,33,5,19564,0,60084,57335,72,89213
2025-04-18 10:30:21,4,level_complete,34,6,19589,0,60337,57457,89,89973
2025-04-18 10:30:27,4,level_complete,35,7,19682,0,60922,57955,64,91445
2025-04-18 10:30:27,4,game_complete,-,8,19682,0,60922,57955,64,91445
2025-04-18 10:30:28,5,level_complete,36,1,19684,0,60957,58005,35,91485
2025-04-18 10:30:29,5,level_complete,37,2,19688,0,61037,58064,53,91635
2025-04-18 10:30:29,5,level_complete,38,3,19690,0,61095,58126,101,91861
2025-04-18 10:30:30,5,level_complete,39,4,19691,0,61120,58153,30,91891
2025-04-18 10:30:30,5,level_complete,40,5,19692,0,61150,58177,56,91947
2025-04-18 10:30:30,5,level_complete,41,6,19694,0,61209,58216,66,92149
2025-04-18 10:30:32,5,level_complete,42,7,19706,0,61368,58406,60,92430
2025-04-18 10:30:32,5,game_complete,-,8,19706,0,61368,58406,60,92430
2025-04-18 10:30:35,6,level_complete,43,1,19714,0,61520,58589,31,92602
2025-04-18 10:30:35,6,level_complete,44,2,19718,0,61580,58640,49,92694
2025-04-18 10:30:36,6,level_complete,45,3,19722,0,61620,58685,51,92755
2025-04-18 10:30:36,6,level_complete,46,4,19725,0,61686,58749,36,92843
2025-04-18 10:30:37,6,level_complete,47,5,19728,0,61749,58805,76,92982
2025-04-18 10:30:38,6,level_complete,48,6,19732,0,61812,58847,154,93213
2025-04-18 10:30:38,6,level_complete,49,7,19740,0,61893,58916,115,93434
2025-04-18 10:30:38,6,game_complete,-,8,19740,0,61893,58916,115,93434
2025-04-18 10:30:42,7,level_complete,50,1,19771,0,62146,59196,38,93724
2025-04-18 10:30:45,7,level_complete,51,2,19803,0,62472,59496,38,94242
2025-04-18 10:30:46,7,level_complete,52,3,19806,0,62537,59560,112,94414
2025-04-18 10:30:47,7,level_complete,53,4,19810,0,62586,59604,37,94487
2025-04-18 10:30:47,7,level_complete,54,5,19813,0,62643,59650,55,94590
2025-04-18 10:30:47,7,level_complete,55,6,19816,0,62683,59679,113,94723
2025-04-18 10:30:49,7,level_complete,56,7,19821,0,62764,59813,42,94965
2025-04-18 10:30:49,7,game_complete,-,8,19821,0,62764,59813,42,94965
2025-04-18 10:30:50,8,level_complete,57,1,19833,0,62894,59951,37,95119
2025-04-18 10:30:53,8,level_complete,58,2,19854,0,63189,60202,38,95570
2025-04-18 10:30:54,8,level_complete,59,3,19857,0,63223,60229,68,95645
2025-04-18 10:30:54,8,level_complete,60,4,19858,0,63248,60255,32,95677
2025-04-18 10:30:54,8,level_complete,61,5,19859,0,63278,60276,43,95720
2025-04-18 10:30:55,8,level_complete,62,6,19867,0,63383,60330,131,96080
2025-04-18 10:30:59,8,level_complete,63,7,19895,0,63768,60703,72,96967
2025-04-18 10:30:59,8,game_complete,-,8,19895,0,63768,60703,72,96967
2025-04-18 10:31:00,9,level_complete,64,1,19896,0,63798,60745,38,97005
2025-04-18 10:31:00,9,level_complete,65,2,19898,0,63848,60796,52,97077
2025-04-18 10:31:00,9,level_complete,66,3,19899,0,63878,60810,89,97166
2025-04-18 10:31:02,9,level_complete,67,4,19903,0,63954,60926,26,97269
2025-04-18 10:31:02,9,level_complete,68,5,19904,0,63984,60947,72,97341
2025-04-18 10:31:02,9,level_complete,69,6,19905,0,64014,60971,207,97548
2025-04-18 10:31:03,9,level_complete,70,7,19906,0,64044,61016,49,97597
2025-04-18 10:31:03,9,game_complete,-,8,19906,0,64044,61016,49,97597
2025-04-18 10:31:03,10,level_complete,71,1,19908,0,64080,61053,35,97638
2025-04-18 10:31:04,10,level_complete,72,2,19910,0,64138,61143,39,97726
2025-04-18 10:31:04,10,level_complete,73,3,19911,0,64168,61152,182,97908
2025-04-18 10:31:05,10,level_complete,74,4,19915,0,64220,61208,35,97975
2025-04-18 10:31:05,10,level_complete,75,5,19916,0,64250,61227,51,98026
2025-04-18 10:31:05,10,level_complete,76,6,19920,0,64309,61258,61,98189
2025-04-18 10:31:06,10,level_complete,77,7,19921,0,64339,61292,63,98252
2025-04-18 10:31:06,10,game_complete,-,8,19921,0,64339,61292,63,98252
2025-04-18 10:31:06,11,level_complete,78,1,19922,0,64369,61345,31,98283
2025-04-18 10:31:07,11,level_complete,79,2,19927,0,64439,61430,37,98375
2025-04-18 10:31:08,11,level_complete,80,3,19931,0,64524,61474,103,98642
2025-04-18 10:31:09,11,level_complete,81,4,19935,0,64609,61566,35,98755
2025-04-18 10:31:09,11,level_complete,82,5,19937,0,64645,61591,58,98819
2025-04-18 10:31:09,11,level_complete,83,6,19938,0,64675,61611,128,98947
2025-04-18 10:31:10,11,level_complete,84,7,19942,0,64734,61640,146,99144
2025-04-18 10:31:10,11,game_complete,-,8,19942,0,64734,61640,146,99144
2025-04-18 10:31:11,12,level_complete,85,1,19947,0,64807,61738,39,99236
2025-04-18 10:31:11,12,level_complete,86,2,19948,0,64837,61762,47,99283
2025-04-18 10:31:11,12,level_complete,87,3,19950,0,64895,61796,155,99496
2025-04-18 10:31:12,12,level_complete,88,4,19951,0,64920,61819,38,99534
2025-04-18 10:31:12,12,level_complete,89,5,19952,0,64950,61832,129,99663
2025-04-18 10:31:12,12,level_complete,90,6,19953,0,64980,61843,72,99735
2025-04-18 10:31:12,12,level_complete,91,7,19955,0,65037,61884,45,99844
2025-04-18 10:31:12,12,game_complete,-,8,19955,0,65037,61884,45,99844
2025-04-18 10:31:13,13,level_complete,92,1,19956,0,65067,61961,35,99879
2025-04-18 10:31:14,13,level_complete,93,2,19957,0,65097,61993,42,99921
2025-04-18 10:31:14,13,level_complete,94,3,19958,0,65127,62011,95,100016
2025-04-18 10:31:15,13,level_complete,95,4,19962,0,65217,62102,31,100139
2025-04-18 10:31:15,13,level_complete,96,5,19964,0,65274,62148,47,100246
2025-04-18 10:31:16,13,level_complete,97,6,19968,0,65341,62186,173,100551
2025-04-18 10:31:18,13,level_complete,98,7,19976,0,65486,62393,60,100917
2025-04-18 10:31:18,13,game_complete,-,8,19976,0,65486,62393,60,100917
2025-04-18 10:31:20,14,level_complete,99,1,19986,0,65644,62571,32,101106
2025-04-18 10:31:21,14,level_complete,100,2,19987,0,65674,62600,43,101149
2025-04-18 10:31:21,14,level_complete,101,3,19988,0,65704,62632,100,101249
2025-04-18 10:31:21,14,level_complete,102,4,19989,0,65729,62669,38,101287
2025-04-18 10:31:22,14,level_complete,103,5,19990,0,65759,62709,51,101338
2025-04-18 10:31:22,14,level_complete,104,6,19995,0,65843,62764,70,101511
2025-04-18 10:31:23,14,level_complete,105,7,20001,0,65961,62875,56,101890
2025-04-18 10:31:23,14,game_complete,-,8,20001,0,65961,62875,56,101890
2025-04-18 10:31:24,15,training_run_ep 20000,-,1,20001,0,65961,62875,56,101890
2025-04-18 10:31:25,15,level_complete,106,1,20005,0,66054,62978,39,101997
2025-04-18 10:31:26,15,level_complete,107,2,20012,0,66185,63113,38,102190
2025-04-18 10:31:28,15,level_complete,108,3,20023,0,66370,63256,60,102763
2025-04-18 10:31:28,15,level_complete,109,4,20025,0,66395,63292,34,102797
2025-04-18 10:31:29,15,level_complete,110,5,20026,0,66425,63333,58,102855
2025-04-18 10:31:29,15,level_complete,111,6,20027,0,66455,63348,82,102937
2025-04-18 10:31:30,15,level_complete,112,7,20029,0,66486,63395,46,102984
2025-04-18 10:31:30,15,game_complete,-,8,20029,0,66486,63395,46,102984
2025-04-18 10:31:31,16,level_complete,113,1,20035,0,66576,63508,33,103089
2025-04-18 10:31:32,16,level_complete,114,2,20039,0,66655,63562,61,103240
2025-04-18 10:31:32,16,level_complete,115,3,20040,0,66685,63593,58,103298
2025-04-18 10:31:33,16,level_complete,116,4,20042,0,66715,63627,29,103333
2025-04-18 10:31:33,16,level_complete,117,5,20043,0,66745,63648,46,103379
2025-04-18 10:31:33,16,level_complete,118,6,20044,0,66775,63664,130,103509
2025-04-18 10:31:34,16,level_complete,119,7,20049,0,66880,63781,109,103767
2025-04-18 10:31:34,16,game_complete,-,8,20049,0,66880,63781,109,103767
2025-04-18 10:31:36,17,level_complete,120,1,20058,0,66997,63909,39,103912
2025-04-18 10:31:36,17,level_complete,121,2,20059,0,67027,63948,46,103958
2025-04-18 10:31:36,17,level_complete,122,3,20060,0,67057,63968,79,104037
2025-04-18 10:31:36,17,level_complete,123,4,20061,0,67082,63993,34,104071
2025-04-18 10:31:37,17,level_complete,124,5,20062,0,67112,64014,88,104159
2025-04-18 10:31:37,17,level_complete,125,6,20063,0,67142,64051,78,104237
2025-04-18 10:31:38,17,level_complete,126,7,20070,0,67223,64150,65,104418
2025-04-18 10:31:38,17,game_complete,-,8,20070,0,67223,64150,65,104418
2025-04-18 10:31:38,18,level_complete,127,1,20072,0,67254,64184,36,104455
2025-04-18 10:31:39,18,level_complete,128,2,20075,0,67332,64269,37,104570
2025-04-18 10:31:39,18,level_complete,129,3,20076,0,67362,64289,74,104644
2025-04-18 10:31:40,18,level_complete,130,4,20083,0,67425,64361,35,104748
2025-04-18 10:31:40,18,level_complete,131,5,20093,0,67552,64430,121,105109
2025-04-18 10:31:43,18,level_complete,132,6,20129,0,67930,64662,82,105957
2025-04-18 10:31:43,18,level_complete,133,7,20139,0,68032,64736,77,106313
2025-04-18 10:31:43,18,game_complete,-,8,20139,0,68032,64736,77,106313
2025-04-18 10:31:46,19,level_complete,134,1,20153,0,68252,64981,36,106572
2025-04-18 10:31:46,19,level_complete,135,2,20154,0,68282,65006,41,106613
2025-04-18 10:31:46,19,level_complete,136,3,20156,0,68326,65028,66,106703
2025-04-18 10:31:47,19,level_complete,137,4,20164,0,68444,65141,34,106890
2025-04-18 10:31:48,19,level_complete,138,5,20169,0,68527,65205,47,107022
2025-04-18 10:31:48,19,level_complete,139,6,20171,0,68578,65245,120,107202
2025-04-18 10:31:49,19,level_complete,140,7,20175,0,68683,65308,120,107587
2025-04-18 10:31:49,19,game_complete,-,8,20175,0,68683,65308,120,107587
2025-04-18 10:31:50,20,level_complete,141,1,20184,0,68783,65422,34,107707
2025-04-18 10:31:51,20,level_complete,142,2,20188,0,68868,65514,36,107836
2025-04-18 10:31:51,20,level_complete,143,3,20190,0,68912,65550,80,107969
2025-04-18 10:31:51,20,level_complete,144,4,20191,0,68937,65582,34,108003
2025-04-18 10:31:52,20,level_complete,145,5,20192,0,68967,65609,66,108069
2025-04-18 10:31:52,20,level_complete,146,6,20193,0,68997,65620,250,108319
2025-04-18 10:31:52,20,level_complete,147,7,20195,0,69028,65638,113,108433
2025-04-18 10:31:52,20,game_complete,-,8,20195,0,69028,65638,113,108433
2025-04-18 10:31:53,21,level_complete,148,1,20202,0,69122,65726,40,108547
2025-04-18 10:31:54,21,level_complete,149,2,20205,0,69195,65799,45,108654
2025-04-18 10:31:54,21,level_complete,150,3,20206,0,69225,65819,115,108769
2025-04-18 10:31:54,21,level_complete,151,4,20210,0,69273,65863,33,108830
2025-04-18 10:31:55,21,level_complete,152,5,20211,0,69303,65899,44,108874
2025-04-18 10:31:55,21,level_complete,153,6,20215,0,69365,65945,90,109024
2025-04-18 10:31:55,21,level_complete,154,7,20216,0,69395,65958,150,109174
2025-04-18 10:31:55,21,game_complete,-,8,20216,0,69395,65958,150,109174
2025-04-18 10:31:56,22,level_complete,155,1,20217,0,69425,66010,38,109212
2025-04-18 10:31:57,22,level_complete,156,2,20225,0,69568,66131,40,109436
2025-04-18 10:31:57,22,level_complete,157,3,20226,0,69598,66154,129,109565
2025-04-18 10:31:57,22,level_complete,158,4,20229,0,69627,66195,28,109597
2025-04-18 10:31:58,22,level_complete,159,5,20230,0,69657,66224,165,109762
2025-04-18 10:31:58,22,level_complete,160,6,20233,0,69704,66263,81,109906
2025-04-18 10:31:59,22,level_complete,161,7,20237,0,69798,66402,68,110181
2025-04-18 10:31:59,22,game_complete,-,8,20237,0,69798,66402,68,110181
2025-04-18 10:32:00,23,level_complete,162,1,20241,0,69863,66498,36,110253
2025-04-18 10:32:01,23,level_complete,163,2,20242,0,69893,66532,48,110301
2025-04-18 10:32:01,23,level_complete,164,3,20243,0,69923,66568,57,110358
2025-04-18 10:32:01,23,level_complete,165,4,20246,0,69966,66608,55,110438
2025-04-18 10:32:02,23,level_complete,166,5,20251,0,70022,66639,86,110590
2025-04-18 10:32:02,23,level_complete,167,6,20254,0,70084,66668,57,110836
2025-04-18 10:32:03,23,level_complete,168,7,20263,0,70199,66765,97,111120
2025-04-18 10:32:03,23,game_complete,-,8,20263,0,70199,66765,97,111120
2025-04-18 10:32:03,24,level_complete,169,1,20266,0,70244,66817,34,111170
2025-04-18 10:32:04,24,level_complete,170,2,20267,0,70274,66841,56,111226
2025-04-18 10:32:04,24,level_complete,171,3,20268,0,70304,66865,63,111289
2025-04-18 10:32:04,24,level_complete,172,4,20269,0,70329,66892,31,111320
2025-04-18 10:32:05,24,level_complete,173,5,20270,0,70359,66930,71,111391
2025-04-18 10:32:05,24,level_complete,174,6,20272,0,70408,66960,86,111575
2025-04-18 10:32:05,24,level_complete,175,7,20273,0,70438,67010,80,111655
2025-04-18 10:32:05,24,game_complete,-,8,20273,0,70438,67010,80,111655
2025-04-18 10:32:06,25,level_complete,176,1,20274,0,70468,67054,34,111689
2025-04-18 10:32:06,25,level_complete,177,2,20275,0,70498,67081,43,111732
2025-04-18 10:32:06,25,level_complete,178,3,20276,0,70528,67095,96,111828
2025-04-18 10:32:07,25,level_complete,179,4,20284,0,70645,67206,40,111993
2025-04-18 10:32:07,25,level_complete,180,5,20285,0,70675,67220,80,112073
2025-04-18 10:32:08,25,level_complete,181,6,20292,0,70751,67251,134,112383
2025-04-18 10:32:08,25,level_complete,182,7,20300,0,70868,67332,92,112703
2025-04-18 10:32:08,25,game_complete,-,8,20300,0,70868,67332,92,112703
2025-04-18 10:32:12,26,level_complete,183,1,20372,0,71225,67658,37,113129
2025-04-18 10:32:14,26,level_complete,184,2,20399,0,71436,67831,46,113437
2025-04-18 10:32:14,26,level_complete,185,3,20407,0,71542,67880,129,113828
2025-04-18 10:32:15,26,level_complete,186,4,20412,0,71588,67944,44,113899
2025-04-18 10:32:15,26,level_complete,187,5,20415,0,71670,67991,75,114118
2025-04-18 10:32:16,26,level_complete,188,6,20420,0,71780,68046,73,114438
2025-04-18 10:32:17,26,level_complete,189,7,20423,0,71828,68126,59,114594
2025-04-18 10:32:17,26,game_complete,-,8,20423,0,71828,68126,59,114594
2025-04-18 10:32:17,27,level_complete,190,1,20425,0,71866,68182,34,114636
2025-04-18 10:32:18,27,level_complete,191,2,20426,0,71896,68212,45,114681
2025-04-18 10:32:18,27,level_complete,192,3,20430,0,71976,68262,118,114938
2025-04-18 10:32:19,27,level_complete,193,4,20432,0,72022,68312,32,115015
2025-04-18 10:32:19,27,level_complete,194,5,20434,0,72081,68351,56,115166
2025-04-18 10:32:20,27,level_complete,195,6,20445,0,72221,68408,101,115618
2025-04-18 10:32:20,27,level_complete,196,7,20447,0,72252,68424,182,115801
2025-04-18 10:32:20,27,game_complete,-,8,20447,0,72252,68424,182,115801
2025-04-18 10:32:20,28,level_complete,197,1,20448,0,72282,68497,33,115834
2025-04-18 10:32:23,28,level_complete,198,2,20483,0,72564,68741,60,116283
2025-04-18 10:32:23,28,level_complete,199,3,20487,0,72606,68765,100,116403
2025-04-18 10:32:24,28,training_run_ep 20500,-,4,20501,0,72716,68855,0,116589
2025-04-18 10:32:26,28,level_complete,200,4,20526,0,72925,69021,36,116921
2025-04-18 10:32:27,28,level_complete,201,5,20542,0,73180,69167,48,117693
2025-04-18 10:32:28,28,level_complete,202,6,20543,0,73210,69194,126,117819
2025-04-18 10:32:32,28,level_complete,203,7,20630,0,74014,69685,333,120407
2025-04-18 10:32:32,28,game_complete,-,8,20630,0,74014,69685,333,120407
2025-04-18 10:32:37,29,level_complete,204,1,20710,0,74463,70136,32,120908
2025-04-18 10:32:38,29,level_complete,205,2,20719,0,74569,70220,50,121061
2025-04-18 10:32:39,29,level_complete,206,3,20728,0,74701,70298,188,121446
2025-04-18 10:32:40,29,level_complete,207,4,20737,0,74805,70388,42,121592
2025-04-18 10:32:40,29,level_complete,208,5,20744,0,74901,70426,223,122097
2025-04-18 10:32:41,29,level_complete,209,6,20758,0,75064,70520,83,122502
2025-04-18 10:32:44,29,level_complete,210,7,20827,0,75549,70901,44,123804
2025-04-18 10:32:44,29,game_complete,-,8,20827,0,75549,70901,44,123804
2025-04-18 10:32:51,30,training_run_ep 21000,-,1,21001,0,76118,71416,0,124444
2025-04-18 10:33:16,30,training_run_ep 21500,-,1,21501,0,78284,73491,0,126957
2025-04-18 10:33:50,30,level_complete,211,1,21896,0,80807,75913,36,129899
2025-04-18 10:34:00,30,training_run_ep 22000,-,2,22001,0,81791,76659,0,131468
2025-04-18 10:34:01,30,level_complete,212,2,22005,0,81845,76709,41,131550
2025-04-18 10:34:02,30,level_complete,213,3,22008,0,81920,76750,63,131785
2025-04-18 10:34:03,30,level_complete,214,4,22019,0,82028,76836,33,131960
2025-04-18 10:34:03,30,level_complete,215,5,22020,0,82058,76856,76,132036
2025-04-18 10:34:04,30,level_complete,216,6,22028,0,82206,76955,90,132481
2025-04-18 10:34:05,30,level_complete,217,7,22034,0,82322,77055,157,132852
2025-04-18 10:34:05,30,game_complete,-,8,22034,0,82322,77055,157,132852
2025-04-18 10:34:06,31,level_complete,218,1,22035,0,82352,77091,33,132885
2025-04-18 10:34:08,31,level_complete,219,2,22047,0,82546,77277,41,133171
2025-04-18 10:34:08,31,level_complete,220,3,22051,0,82647,77342,62,133419
2025-04-18 10:34:09,31,level_complete,221,4,22054,0,82700,77400,29,133480
2025-04-18 10:34:09,31,level_complete,222,5,22055,0,82730,77427,152,133632
2025-04-18 10:34:10,31,level_complete,223,6,22058,0,82809,77452,175,134040
2025-04-18 10:34:11,31,level_complete,224,7,22060,0,82866,77598,115,134197
2025-04-18 10:34:11,31,game_complete,-,8,22060,0,82866,77598,115,134197
2025-04-18 10:34:16,32,level_complete,225,1,22074,0,83141,77963,32,134508
2025-04-18 10:34:16,32,level_complete,226,2,22075,0,83171,78000,43,134551
2025-04-18 10:34:17,32,level_complete,227,3,22078,0,83217,78041,45,134625
2025-04-18 10:34:17,32,level_complete,228,4,22079,0,83242,78061,39,134664
2025-04-18 10:34:18,32,level_complete,229,5,22080,0,83272,78086,72,134736
2025-04-18 10:34:18,32,level_complete,230,6,22081,0,83302,78101,159,134895
2025-04-18 10:34:18,32,level_complete,231,7,22083,0,83339,78149,66,134969
2025-04-18 10:34:18,32,game_complete,-,8,22083,0,83339,78149,66,134969
2025-04-18 10:34:19,33,level_complete,232,1,22085,0,83370,78220,35,135005
2025-04-18 10:34:20,33,level_complete,233,2,22089,0,83467,78329,47,135149
2025-04-18 10:34:21,33,level_complete,234,3,22090,0,83497,78360,60,135209
2025-04-18 10:34:21,33,level_complete,235,4,22091,0,83522,78391,38,135247
2025-04-18 10:34:21,33,level_complete,236,5,22092,0,83552,78400,152,135399
2025-04-18 10:34:22,33,level_complete,237,6,22096,0,83666,78465,80,135728
2025-04-18 10:34:23,33,level_complete,238,7,22098,0,83724,78567,48,135809
2025-04-18 10:34:23,33,game_complete,-,8,22098,0,83724,78567,48,135809
2025-04-18 10:34:23,34,level_complete,239,1,22099,0,83754,78619,33,135842
2025-04-18 10:34:24,34,level_complete,240,2,22100,0,83784,78669,41,135883
2025-04-18 10:34:25,34,level_complete,241,3,22101,0,83814,78764,196,136079
2025-04-18 10:34:25,34,level_complete,242,4,22102,0,83839,78803,37,136116
2025-04-18 10:34:26,34,level_complete,243,5,22103,0,83869,78817,144,136260
2025-04-18 10:34:26,34,level_complete,244,6,22104,0,83899,78830,86,136346
2025-04-18 10:34:27,34,level_complete,245,7,22105,0,83929,78899,47,136393
2025-04-18 10:34:27,34,game_complete,-,8,22105,0,83929,78899,47,136393
2025-04-18 10:34:27,35,level_complete,246,1,22108,0,83970,78942,33,136439
2025-04-18 10:34:28,35,level_complete,247,2,22112,0,84041,79033,56,136556
2025-04-18 10:34:29,35,level_complete,248,3,22117,0,84132,79111,80,136814
2025-04-18 10:34:30,35,level_complete,249,4,22122,0,84243,79217,35,137071
2025-04-18 10:34:31,35,level_complete,250,5,22123,0,84273,79251,61,137132
2025-04-18 10:34:31,35,level_complete,251,6,22125,0,84332,79296,54,137258
2025-04-18 10:34:32,35,level_complete,252,7,22126,0,84362,79353,65,137323
2025-04-18 10:34:32,35,game_complete,-,8,22126,0,84362,79353,65,137323
2025-04-18 10:34:32,36,level_complete,253,1,22127,0,84392,79395,32,137355
2025-04-18 10:34:33,36,level_complete,254,2,22128,0,84422,79442,37,137392
2025-04-18 10:34:33,36,level_complete,255,3,22129,0,84452,79478,119,137511
2025-04-18 10:34:34,36,level_complete,256,4,22138,0,84578,79612,37,137692
2025-04-18 10:34:35,36,level_complete,257,5,22143,0,84677,79684,98,137909
2025-04-18 10:34:35,36,level_complete,258,6,22145,0,84733,79706,126,138124
2025-04-18 10:34:36,36,level_complete,259,7,22150,0,84801,79807,57,138237
2025-04-18 10:34:36,36,game_complete,-,8,22150,0,84801,79807,57,138237
2025-04-18 10:34:37,37,level_complete,260,1,22151,0,84831,79846,33,138270
2025-04-18 10:34:38,37,level_complete,261,2,22159,0,84956,79962,47,138446
2025-04-18 10:34:38,37,level_complete,262,3,22160,0,84986,79979,136,138582
